title,label1,label2,label3,label4,label5,label6
Web前端：JavaScript入门,knowledge,第15章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
Web前端：JavaScript基本数据类型,knowledge,第15章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
Web前端：JavaScript语句,knowledge,第15章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
Web前端：JavaScript函数/类的定义,knowledge,第15章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
Web前端：JavaScript运行时环境,knowledge,第15章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
Web前端：JavaScript DOM,knowledge,第15章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
Web前端：JavaScript事件,knowledge,第15章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
Web前端：JavaScript AJAX,knowledge,第15章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
Web前端：JavaScript资源,knowledge,第15章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
Web前端：HTML5/CSS3介绍,knowledge,第15章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
Web前端：HTML5/CSS3 HTML5游戏,knowledge,第15章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
Web前端：HTML5/CSS3 资源,knowledge,第15章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
Web后端：PHP&MYSQL总体介绍,knowledge,第15章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
Web后端：PHP&MYSQL PHP,knowledge,第15章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
Web后端：PHP&MYSQL MYSQL,knowledge,第15章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
Web后端：PHP&MYSQL PHP安全,knowledge,第15章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
Web后端：PHP&MYSQL资源,knowledge,第15章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
Web后端：SSH:STRUTS+SPRING+HIBERNATE引入介绍,knowledge,第15章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
Web后端：SSH:STRUTS+SPRING+HIBERNATE JSP,knowledge,第15章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
Web后端：SSH:STRUTS+SPRING+HIBERNATE Structs 2,knowledge,第15章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
Web后端：SSH:STRUTS+SPRING+HIBERNATE Hibernate,knowledge,第15章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
Web后端：SSH:STRUTS+SPRING+HIBERNATE Spring,knowledge,第15章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
Pythona简介,knowledge,第15章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
Python应用,knowledge,第15章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
Pythona资源,knowledge,第15章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
前端开发指南,knowledge,第15章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
版本控制GIT,knowledge,第15章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
版本控制SVN,knowledge,第15章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
开发平台ECLIPSE,knowledge,第15章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
开发平台VISUAL STUDIO 2012,knowledge,第15章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
编辑器VIM,knowledge,第15章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
测试JMETER,knowledge,第15章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
测试JUNIT,knowledge,第15章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
建模工具RATIONAL ROSE,knowledge,第15章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
推荐书籍：程序员的“自我修养”,knowledge,第15章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
小组展示(1),knowledge,第16章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
第一组汇报,knowledge,第16章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
第一组老师点评,knowledge,第16章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
第二组汇报,knowledge,第16章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
第二组老师点评,knowledge,第16章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
第四组汇报,knowledge,第16章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
第四组老师点评,knowledge,第16章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
小组展示(2),knowledge,第16章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
第五组汇报,knowledge,第16章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
第五组老师点评,knowledge,第16章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
第六组汇报,knowledge,第16章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
第六组老师点评,knowledge,第16章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
第七组老师点评,knowledge,第16章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
第八组汇报,knowledge,第16章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
第八组老师点评,knowledge,第16章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
第九组汇报,knowledge,第16章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
第九组老师点评,knowledge,第16章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
小组展示(3),knowledge,第16章,第3节,软件工程,北京大学,王立福，孙艳春，刘学
第九组汇报,knowledge,第16章,第3节,软件工程,北京大学,王立福，孙艳春，刘学
第九组老师点评,knowledge,第16章,第3节,软件工程,北京大学,王立福，孙艳春，刘学
第八组汇报,knowledge,第16章,第3节,软件工程,北京大学,王立福，孙艳春，刘学
第八组老师点评,knowledge,第16章,第3节,软件工程,北京大学,王立福，孙艳春，刘学
第七组汇报,knowledge,第16章,第3节,软件工程,北京大学,王立福，孙艳春，刘学
第七组老师点评,knowledge,第16章,第3节,软件工程,北京大学,王立福，孙艳春，刘学
第六组汇报,knowledge,第16章,第3节,软件工程,北京大学,王立福，孙艳春，刘学
第六组老师点评,knowledge,第16章,第3节,软件工程,北京大学,王立福，孙艳春，刘学
小组展示(4),knowledge,第16章,第4节,软件工程,北京大学,王立福，孙艳春，刘学
第五组汇报,knowledge,第16章,第4节,软件工程,北京大学,王立福，孙艳春，刘学
第五组老师点评,knowledge,第16章,第4节,软件工程,北京大学,王立福，孙艳春，刘学
第四组汇报,knowledge,第16章,第4节,软件工程,北京大学,王立福，孙艳春，刘学
第四组老师点评,knowledge,第16章,第4节,软件工程,北京大学,王立福，孙艳春，刘学
第三组汇报,knowledge,第16章,第4节,软件工程,北京大学,王立福，孙艳春，刘学
第三组老师点评,knowledge,第16章,第4节,软件工程,北京大学,王立福，孙艳春，刘学
第二组汇报,knowledge,第16章,第4节,软件工程,北京大学,王立福，孙艳春，刘学
第二组老师点评,knowledge,第16章,第4节,软件工程,北京大学,王立福，孙艳春，刘学
第一组汇报,knowledge,第16章,第4节,软件工程,北京大学,王立福，孙艳春，刘学
第一组老师点评,knowledge,第16章,第4节,软件工程,北京大学,王立福，孙艳春，刘学
小组展示(5),knowledge,第16章,第5节,软件工程,北京大学,王立福，孙艳春，刘学
第一组汇报,knowledge,第16章,第5节,软件工程,北京大学,王立福，孙艳春，刘学
第一组老师点评,knowledge,第16章,第5节,软件工程,北京大学,王立福，孙艳春，刘学
第二组汇报,knowledge,第16章,第5节,软件工程,北京大学,王立福，孙艳春，刘学
第二组老师点评,knowledge,第16章,第5节,软件工程,北京大学,王立福，孙艳春，刘学
第三组老师点评,knowledge,第16章,第5节,软件工程,北京大学,王立福，孙艳春，刘学
第四组汇报,knowledge,第16章,第5节,软件工程,北京大学,王立福，孙艳春，刘学
第四组老师点评,knowledge,第16章,第5节,软件工程,北京大学,王立福，孙艳春，刘学
小组展示(6),knowledge,第16章,第6节,软件工程,北京大学,王立福，孙艳春，刘学
第五组汇报,knowledge,第16章,第6节,软件工程,北京大学,王立福，孙艳春，刘学
第五组老师点评,knowledge,第16章,第6节,软件工程,北京大学,王立福，孙艳春，刘学
第六组汇报,knowledge,第16章,第6节,软件工程,北京大学,王立福，孙艳春，刘学
第六组老师点评,knowledge,第16章,第6节,软件工程,北京大学,王立福，孙艳春，刘学
第七组汇报,knowledge,第16章,第6节,软件工程,北京大学,王立福，孙艳春，刘学
第七组老师点评,knowledge,第16章,第6节,软件工程,北京大学,王立福，孙艳春，刘学
第八组汇报,knowledge,第16章,第6节,软件工程,北京大学,王立福，孙艳春，刘学
第八组老师点评,knowledge,第16章,第6节,软件工程,北京大学,王立福，孙艳春，刘学
第九组汇报,knowledge,第16章,第6节,软件工程,北京大学,王立福，孙艳春，刘学
第九组老师点评,knowledge,第16章,第6节,软件工程,北京大学,王立福，孙艳春，刘学
小组展示(3),knowledge,第16章,第7节,软件工程,北京大学,王立福，孙艳春，刘学
第九组汇报,knowledge,第16章,第7节,软件工程,北京大学,王立福，孙艳春，刘学
第九组老师点评,knowledge,第16章,第7节,软件工程,北京大学,王立福，孙艳春，刘学
第八组汇报,knowledge,第16章,第7节,软件工程,北京大学,王立福，孙艳春，刘学
第八组老师点评,knowledge,第16章,第7节,软件工程,北京大学,王立福，孙艳春，刘学
第七组汇报,knowledge,第16章,第7节,软件工程,北京大学,王立福，孙艳春，刘学
第七组老师点评,knowledge,第16章,第7节,软件工程,北京大学,王立福，孙艳春，刘学
第六组汇报,knowledge,第16章,第7节,软件工程,北京大学,王立福，孙艳春，刘学
第六组老师点评,knowledge,第16章,第7节,软件工程,北京大学,王立福，孙艳春，刘学
小组展示(8),knowledge,第16章,第8节,软件工程,北京大学,王立福，孙艳春，刘学
第五组汇报,knowledge,第16章,第8节,软件工程,北京大学,王立福，孙艳春，刘学
第五组老师点评,knowledge,第16章,第8节,软件工程,北京大学,王立福，孙艳春，刘学
第四组汇报,knowledge,第16章,第8节,软件工程,北京大学,王立福，孙艳春，刘学
第四组老师点评,knowledge,第16章,第8节,软件工程,北京大学,王立福，孙艳春，刘学
第三组汇报,knowledge,第16章,第8节,软件工程,北京大学,王立福，孙艳春，刘学
第三组老师点评,knowledge,第16章,第8节,软件工程,北京大学,王立福，孙艳春，刘学
第二组汇报,knowledge,第16章,第8节,软件工程,北京大学,王立福，孙艳春，刘学
第二组老师点评,knowledge,第16章,第8节,软件工程,北京大学,王立福，孙艳春，刘学
第一组汇报,knowledge,第16章,第8节,软件工程,北京大学,王立福，孙艳春，刘学
第一组老师点评,knowledge,第16章,第8节,软件工程,北京大学,王立福，孙艳春，刘学
软件与软件工程(1),knowledge,第1章,第1节,软件工程,国防科技大学,齐治昌
软件工程课程背景,knowledge,第1章,第1节,软件工程,国防科技大学,齐治昌
第一阶段：软件工程的形成与发展,knowledge,第1章,第1节,软件工程,国防科技大学,齐治昌
第二阶段：结构化的形成与发展——总述,knowledge,第1章,第1节,软件工程,国防科技大学,齐治昌
第三阶段：面向对象的形成与发展——总述,knowledge,第1章,第1节,软件工程,国防科技大学,齐治昌
第四阶段：信息时代的软件工程——总述,knowledge,第1章,第1节,软件工程,国防科技大学,齐治昌
影响软件工程发展的关键要素,knowledge,第1章,第1节,软件工程,国防科技大学,齐治昌
软件的概念、特点,knowledge,第1章,第1节,软件工程,国防科技大学,齐治昌
软件的生存周期、分类、质量,knowledge,第1章,第1节,软件工程,国防科技大学,齐治昌
软件工程定义、知识体,knowledge,第1章,第1节,软件工程,国防科技大学,齐治昌
软件开发方法与8项关键技术,knowledge,第1章,第1节,软件工程,国防科技大学,齐治昌
软件工程五要素,knowledge,第1章,第1节,软件工程,国防科技大学,齐治昌
软件工程的目标和原则,knowledge,第1章,第1节,软件工程,国防科技大学,齐治昌
软件与软件工程(2),knowledge,第1章,第2节,软件工程,国防科技大学,齐治昌
软件过程模型,knowledge,第1章,第2节,软件工程,国防科技大学,齐治昌
瀑布模型,knowledge,第1章,第2节,软件工程,国防科技大学,齐治昌
增量过程模型,knowledge,第1章,第2节,软件工程,国防科技大学,齐治昌
原型建造模型,knowledge,第1章,第2节,软件工程,国防科技大学,齐治昌
螺旋模型,knowledge,第1章,第2节,软件工程,国防科技大学,齐治昌
RUP软件过程,knowledge,第1章,第2节,软件工程,国防科技大学,齐治昌
RUP软件过程框架,knowledge,第1章,第2节,软件工程,国防科技大学,齐治昌
描述RUP的UML语言机制,knowledge,第1章,第2节,软件工程,国防科技大学,齐治昌
UML的用例图、类图、对象图和行为图,knowledge,第1章,第2节,软件工程,国防科技大学,齐治昌
一种视图小结,knowledge,第1章,第2节,软件工程,国防科技大学,齐治昌
RUP的五个阶段，各阶段的软件制品级RUP的九个工作流、本节课小结,knowledge,第1章,第2节,软件工程,国防科技大学,齐治昌
需求工程(1),knowledge,第2章,第1节,软件工程,国防科技大学,齐治昌
案例分析：软件开发过程中的一副图景,knowledge,第2章,第1节,软件工程,国防科技大学,齐治昌
软件需求的定义、功能需求、质量需求、约束性需求,knowledge,第2章,第1节,软件工程,国防科技大学,齐治昌
软件需求的分类,knowledge,第2章,第1节,软件工程,国防科技大学,齐治昌
课堂练习：判断是否属于需求项，并说明是什么类别的需求项,knowledge,第2章,第1节,软件工程,国防科技大学,齐治昌
软件需求的重要性,knowledge,第2章,第1节,软件工程,国防科技大学,齐治昌
软件需求的质量指标及其他质量要求,knowledge,第2章,第1节,软件工程,国防科技大学,齐治昌
课堂练习：发现软件需求描述的缺陷,knowledge,第2章,第1节,软件工程,国防科技大学,齐治昌
课堂练习：改进的软件需求描述,knowledge,第2章,第1节,软件工程,国防科技大学,齐治昌
总结：软件需求的概念及其重要性,knowledge,第2章,第1节,软件工程,国防科技大学,齐治昌
需求工程(2),knowledge,第2章,第2节,软件工程,国防科技大学,齐治昌
自然语言描述软件需求存在的问题,knowledge,第2章,第2节,软件工程,国防科技大学,齐治昌
将文字与图形相结合描述软件需求,knowledge,第2章,第2节,软件工程,国防科技大学,齐治昌
如何描述需求项、非功能需求项、功能需求项,knowledge,第2章,第2节,软件工程,国防科技大学,齐治昌
案例分析：以输入-输出关系描述功能需求项,knowledge,第2章,第2节,软件工程,国防科技大学,齐治昌
输入-输出关系描述方式的缺陷,knowledge,第2章,第2节,软件工程,国防科技大学,齐治昌
引入“用例”以描述功能需求项,knowledge,第2章,第2节,软件工程,国防科技大学,齐治昌
执行者,knowledge,第2章,第2节,软件工程,国防科技大学,齐治昌
案例分析：用例,knowledge,第2章,第2节,软件工程,国防科技大学,齐治昌
两种功能需求描述方式的比较,knowledge,第2章,第2节,软件工程,国防科技大学,齐治昌
总结：软件需求的表示方式,knowledge,第2章,第2节,软件工程,国防科技大学,齐治昌
需求工程(3),knowledge,第2章,第3节,软件工程,国防科技大学,齐治昌
回顾软件需求的表示方式；并案例分析——用例之间的关系； 讲解用例之间的包含关,knowledge,第2章,第3节,软件工程,国防科技大学,齐治昌
案例分析：利用包含关系简化用例描述,knowledge,第2章,第3节,软件工程,国防科技大学,齐治昌
案例分析：用例之间的其他关系,knowledge,第2章,第3节,软件工程,国防科技大学,齐治昌
如何分离异常处理与正常处理逻辑,knowledge,第2章,第3节,软件工程,国防科技大学,齐治昌
案例分析：程序设计中结构化异常处理示例,knowledge,第2章,第3节,软件工程,国防科技大学,齐治昌
两种改进的描述方案——扩展交互动作的描述方法、进一步分离异常处理与正常处理；以及两种方案的对比,knowledge,第2章,第3节,软件工程,国防科技大学,齐治昌
包含于扩展关系的比较，及小结：软件需求的表示方法,knowledge,第2章,第3节,软件工程,国防科技大学,齐治昌
为什么需要描述执行者与用例之间的关系,knowledge,第2章,第3节,软件工程,国防科技大学,齐治昌
执行者与用例之间关系的语义、执行者与用例之间关联边的方向,knowledge,第2章,第3节,软件工程,国防科技大学,齐治昌
采用有向边的特殊情况,knowledge,第2章,第3节,软件工程,国防科技大学,齐治昌
小结：软件需求的表示方法,knowledge,第2章,第3节,软件工程,国防科技大学,齐治昌
执行者之间的继承关系,knowledge,第2章,第3节,软件工程,国防科技大学,齐治昌
总结：软件需求的表示方法,knowledge,第2章,第3节,软件工程,国防科技大学,齐治昌
作业,knowledge,第2章,第3节,软件工程,国防科技大学,齐治昌
需求工程(4),knowledge,第2章,第4节,软件工程,国防科技大学,齐治昌
回顾：获取软件需求的必要性及软件需求的表示方式,knowledge,第2章,第4节,软件工程,国防科技大学,齐治昌
如何获取需求,knowledge,第2章,第4节,软件工程,国防科技大学,齐治昌
推荐的需求获取过程模型,knowledge,第2章,第4节,软件工程,国防科技大学,齐治昌
需求获取过程示例、需求获取的方法,knowledge,第2章,第4节,软件工程,国防科技大学,齐治昌
如何确定执行者,knowledge,第2章,第4节,软件工程,国防科技大学,齐治昌
案例分析：确定执行者及执行者的命名问题,knowledge,第2章,第4节,软件工程,国防科技大学,齐治昌
执行者之间的关系、用例之间的关系,knowledge,第2章,第4节,软件工程,国防科技大学,齐治昌
需求工程(5),knowledge,第2章,第5节,软件工程,国防科技大学,齐治昌
标识用例,knowledge,第2章,第5节,软件工程,国防科技大学,齐治昌
通过需求调查发展用例：用户访谈；用户访谈要领：如何预设问题（1）之问题选择,knowledge,第2章,第5节,软件工程,国防科技大学,齐治昌
开放式、封闭式与半封闭式问题及问题比较,knowledge,第2章,第5节,软件工程,国防科技大学,齐治昌
案例分析：慎设封闭式问题、问题类别的选择,knowledge,第2章,第5节,软件工程,国防科技大学,齐治昌
用户访谈要领：如何预设问题（2）、（3）、（4）、（5）之问题组织、准备、交流技巧,knowledge,第2章,第5节,软件工程,国防科技大学,齐治昌
另一种调查方法：用户调查问卷,knowledge,第2章,第5节,软件工程,国防科技大学,齐治昌
案例分析：MCS的初步需求,knowledge,第2章,第5节,软件工程,国防科技大学,齐治昌
案例分析：MCS的用例图,knowledge,第2章,第5节,软件工程,国防科技大学,齐治昌
需求工程(6),knowledge,第2章,第6节,软件工程,国防科技大学,齐治昌
描述用例、创建用例描述、完整的用例描述,knowledge,第2章,第6节,软件工程,国防科技大学,齐治昌
案例分析：用例描述,knowledge,第2章,第6节,软件工程,国防科技大学,齐治昌
用例的触发条件与前置条件,knowledge,第2章,第6节,软件工程,国防科技大学,齐治昌
案例分析：用例描述,knowledge,第2章,第6节,软件工程,国防科技大学,齐治昌
总结：需求获取方法,knowledge,第2章,第6节,软件工程,国防科技大学,齐治昌
需求分析(1),knowledge,第3章,第1节,软件工程,国防科技大学,齐治昌
提出什么是需求分析、如何获得对软件需求的理解,knowledge,第3章,第1节,软件工程,国防科技大学,齐治昌
如何改进软件需求的质量（通过需求建模）；并提出需求分析的任务,knowledge,第3章,第1节,软件工程,国防科技大学,齐治昌
为何必须分析软件需求、如何展开需求分析、如何展开用例分析,knowledge,第3章,第1节,软件工程,国防科技大学,齐治昌
详细解释“用例中交互动作序列的图形化表示”,knowledge,第3章,第1节,软件工程,国防科技大学,齐治昌
UML顺序图的表示形式（形式1：CmdReceiver—类的典型对象；形式2：cmdReceiver—对象名及其类名）,knowledge,第3章,第1节,软件工程,国防科技大学,齐治昌
UML顺序图示例以及十个顺序图中对象的表示形式，顺序图中消息的语法解释,knowledge,第3章,第1节,软件工程,国防科技大学,齐治昌
如何展开用例分析（用例的图形化表示—UML顺序图、如何将用例表示为顺序图,knowledge,第3章,第1节,软件工程,国防科技大学,齐治昌
需求分析(2),knowledge,第3章,第2节,软件工程,国防科技大学,齐治昌
如何基于用例描述创建顺序图并将该思路表示为顺序图；详细介绍边界类的职责（界面控制、外部接口、环境隔离（为什么隔离—提高可修改性、可移植性））,knowledge,第3章,第2节,软件工程,国防科技大学,齐治昌
详细介绍控制类的职责,knowledge,第3章,第2节,软件工程,国防科技大学,齐治昌
控制类如何完成任务（简单任务-控制类对象独立完成；复杂任务-寻求辅助类、实体类、其他控制类帮助）,knowledge,第3章,第2节,软件工程,国防科技大学,齐治昌
什么是辅助类（辅助控制类完成子任务的类）,knowledge,第3章,第2节,软件工程,国防科技大学,齐治昌
什么是实体类（负责保存目标软件系统中具有持久意义的信息项，并向其他类提供信息访问的操作，如”Path”）,knowledge,第3章,第2节,软件工程,国防科技大学,齐治昌
实体类的特征（内敛,knowledge,第3章,第2节,软件工程,国防科技大学,齐治昌
小结：表示用例的顺序图的样板,knowledge,第3章,第2节,软件工程,国防科技大学,齐治昌
如何展开用例分析（标识分析类->基于样板构造用例的顺序图表示… ），回到月球车控制仿真问题(MCS）,knowledge,第3章,第2节,软件工程,国防科技大学,齐治昌
MCS的用例图之“移动到指定位置”用例图及顺序图表示（共3步）,knowledge,第3章,第2节,软件工程,国防科技大学,齐治昌
MCS的用例图之“允许暂停”用例图及顺序图表示（共2步）,knowledge,第3章,第2节,软件工程,国防科技大学,齐治昌
必须相应地修改“移动至指定位置”,knowledge,第3章,第2节,软件工程,国防科技大学,齐治昌
MCS的用例图（2）——“移动至指定位置（避障）用例”及顺序图表示、以及障碍识别软件如何发现障碍,knowledge,第3章,第2节,软件工程,国防科技大学,齐治昌
再次精比“移动指定位置（顺序图1）”；案例分析小结（共3个）——以上案件诠释的展开,knowledge,第3章,第2节,软件工程,国防科技大学,齐治昌
需求分析(3),knowledge,第3章,第3节,软件工程,国防科技大学,齐治昌
回顾前2节，介绍同一分析类分散在不同的顺序图之中，并提出问题“能否将分布在各顺序图中的类及其职责汇总起来，进行研究和分析？”,knowledge,第3章,第3节,软件工程,国防科技大学,齐治昌
这种全局模型应该如何表示？——职责、关系、两个类对象之间如何传递；UML类图示例；UML类图示例之类的属性,knowledge,第3章,第3节,软件工程,国防科技大学,齐治昌
UML类图示例之类的节点、有向边，以及最重要的类间关系（继承、聚合与关联,knowledge,第3章,第3节,软件工程,国防科技大学,齐治昌
两种聚合关系（共享聚合、组合关系），它们的不同表示符号,knowledge,第3章,第3节,软件工程,国防科技大学,齐治昌
详细介绍关联关系（既非继承，也非聚合）；并说明关联关系的方向,knowledge,第3章,第3节,软件工程,国防科技大学,齐治昌
 聚合与关联的比较（整体与部件、方向）、聚合关系的方向的语义,knowledge,第3章,第3节,软件工程,国防科技大学,齐治昌
UML类图总结(属性、结点、边)，回归原先的问题：如何从顺序图出发，推导出类图,knowledge,第3章,第3节,软件工程,国防科技大学,齐治昌
需求分析(4),knowledge,第3章,第4节,软件工程,国防科技大学,齐治昌
回顾上节如何展开用例分析,knowledge,第3章,第4节,软件工程,国防科技大学,齐治昌
从顺序图推导类图的基本方法人、分析类的职责与消息不必完全一一对应；对比方案1、2两种方案，孰优孰劣；综合多张顺序图，可以分析模型中各模型图间一致性、从全局出发研究,knowledge,第3章,第4节,软件工程,国防科技大学,齐治昌
MCS案例分析——从消息推导分析类的职责（步骤1,knowledge,第3章,第4节,软件工程,国防科技大学,齐治昌
如何处理边界类与外部执行者之间的消息传递、从顺序图推导类图的基本方法（2）——“消息传递通道”、关联、聚合与组合关系；并解释“如何判断关系是聚合还是组合”,knowledge,第3章,第4节,软件工程,国防科技大学,齐治昌
举例说明如何确定关联关系之上的数量对应,knowledge,第3章,第4节,软件工程,国防科技大学,齐治昌
MSC案例分析——从消息推导分析类间的关系（步骤1、2、3）,knowledge,第3章,第4节,软件工程,国防科技大学,齐治昌
MSC安全分析——目前获得的分析类图（提出仍存在的待解问题）；从消息推导分析类间关系：复用现存的“路径”,knowledge,第3章,第4节,软件工程,国防科技大学,齐治昌
小结：从顺序图推导类图的基本方法（2）；并提出如何精化分析类图，指出另一种可能的精化方案,knowledge,第3章,第4节,软件工程,国防科技大学,齐治昌
如果两个分析类具有相似的职责，或者两项职责具有公共的子职责，该如何做；利用继承关系提取公共职责,knowledge,第3章,第4节,软件工程,国防科技大学,齐治昌
总结：从顺序图推导类图的基本方法；总结如何展开用例分析；总结如何展开需求分析,knowledge,第3章,第4节,软件工程,国防科技大学,齐治昌
需求分析(5),knowledge,第3章,第5节,软件工程,国防科技大学,齐治昌
回顾如何展开用例分析，再次回顾MCS问题，提出MCS的用例模型,knowledge,第3章,第5节,软件工程,国防科技大学,齐治昌
目前已获得的成果（移动至指定位置、移动至指定位置（避障））,knowledge,第3章,第5节,软件工程,国防科技大学,齐治昌
详细介绍Cls-01,knowledge,第3章,第5节,软件工程,国防科技大学,齐治昌
案例分析：MCS需求分析（步骤1：基于Seq-02和Seq-03继续构建Cls-01）,knowledge,第3章,第5节,软件工程,国防科技大学,齐治昌
步骤2：基于“执行控制脚本”用例描述创建顺序图，进一步构建Cls-01；给出“执行控制脚本”用例的描述——基本动作序列\扩展动作序列；创建“执行控制脚本”用例顺序图Seq-04,knowledge,第3章,第5节,软件工程,国防科技大学,齐治昌
创建“移动并照相”用例的顺序图Seq-05、创建“移动并采样”用例的顺序图Seq-06、“执行控制脚本”用例的描述——扩展动作序列，创建“执行控制脚本”用例的顺序 图 Seq-07,knowledge,第3章,第5节,软件工程,国防科技大学,齐治昌
基于Seq-04构建Cls-01; 基于Seq-05构建Cls-01；基于Seq-06构建Cls-01;Seq-07构建Cls-01,knowledge,第3章,第5节,软件工程,国防科技大学,齐治昌
基于Seq-04~07构建Cls-01：成果，得到类图,knowledge,第3章,第5节,软件工程,国防科技大学,齐治昌
总结：MCS需求分析,knowledge,第3章,第5节,软件工程,国防科技大学,齐治昌
需求分析(6),knowledge,第3章,第6节,软件工程,国防科技大学,齐治昌
概括步骤3：基于“创建漫游环境”、“观察漫游过程”用例描述创建顺序图，继续构建类图,knowledge,第3章,第6节,软件工程,国防科技大学,齐治昌
"创建“创建漫游环境”用例的顺序图（第1步,Seq-08）,并基于Seq-08构建Cls-02",knowledge,第3章,第6节,软件工程,国防科技大学,齐治昌
创建“创建漫游环境”用例的顺序图（第2步，Seq-09），并继续前进，“观察漫游过程”用例的描述（用例名、执行者，基本动作序列）,knowledge,第3章,第6节,软件工程,国防科技大学,齐治昌
